Nombre,Marca,Coste,Género,Url,web_origen
"
GEL-CUMULUS™ 22 NARROW
",asics,"

140,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-cumulus%E2%84%A2-22-narrow/p/1012A740-022.html,asics.com
"
NOVABLAST™ TOKYO
",asics,"

140,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/novablast%E2%84%A2-tokyo/p/1012A941-600.html,asics.com
"
GEL-LYTE™ III OG
",asics,"

130,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-lyte%E2%84%A2-iii-og/p/1201A050-100.html,asics.com
"
EvoRide TOKYO
",asics,"

130,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/evoride-tokyo/p/1012A947-100.html,asics.com
"
GEL-KAYANO™ 14
",asics,"

150,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-kayano%E2%84%A2-14/p/1201A019-103.html,asics.com
"
METASPEED™ SKY
",asics,"

250,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/metaspeed%E2%84%A2-sky/p/1012B069-600.html,asics.com
"
DYNABLAST™
",asics,"

120,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/dynablast%E2%84%A2/p/1012A701-004.html,asics.com
"
GEL-KAYANO™ 14
",asics,"

150,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-kayano%E2%84%A2-14/p/1201A019-001.html,asics.com
"
HYPERSPRINT™ 7
",asics,"

75,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/hypersprint%E2%84%A2-7/p/1091A015-701.html,asics.com
"
GEL-Trabuco™ 9
",asics,"

140,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-trabuco%E2%84%A2-9/p/1012A904-020.html,asics.com
"
GLIDERIDE™ 2
",asics,"

160,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/glideride%E2%84%A2-2/p/1012A890-400.html,asics.com
"
TRABUCO MAX™
",asics,"

160,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/trabuco-max%E2%84%A2/p/1012A901-002.html,asics.com
"
GEL-NIMBUS™ 22
",asics,"

180,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-nimbus%E2%84%A2-22/p/1202A129-300.html,asics.com
"
GEL-NIMBUS™ 22
",asics,"

180,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-nimbus%E2%84%A2-22/p/1202A129-020.html,asics.com
"
GEL-PULSE™ 12
",asics,"

100,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-pulse%E2%84%A2-12/p/1012A724-002.html,asics.com
"
EVORIDE™ 2
",asics,"

130,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/evoride%E2%84%A2-2/p/1012A891-001.html,asics.com
"
METARIDE™
",asics,"

250,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/metaride%E2%84%A2/p/1012B070-400.html,asics.com
"
FUJITRABUCO™ LYTE
",asics,"

130,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/fujitrabuco%E2%84%A2-lyte/p/1012A599-002.html,asics.com
"
GEL-NOOSA TRI™ 12
",asics,"

140,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-noosa-tri%E2%84%A2-12/p/1012B125-702.html,asics.com
"
GLIDERIDE™
",asics,"

160,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/glideride%E2%84%A2/p/1012A943-100.html,asics.com
"
NOOSA TRI™ 13
",asics,"

140,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/noosa-tri%E2%84%A2-13/p/1012B010-700.html,asics.com
"
SKYCOURT™
",asics,"

85,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/skycourt%E2%84%A2/p/1201A169-109.html,asics.com
"
GEL-CONTEND™ SL
",asics,"

70,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-contend%E2%84%A2-sl/p/1132A057-001.html,asics.com
"
GEL-LYTE III OG
",asics,"

130,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-lyte-iii-og/p/1201A081-100.html,asics.com
"
SKYCOURT™
",asics,"

85,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/skycourt%E2%84%A2/p/1201A089-101.html,asics.com
"
SKYCOURT™
",asics,"

85,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/skycourt%E2%84%A2/p/1201A089-100.html,asics.com
"
GEL-QUANTUM 360™ 6
",asics,"

170,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-quantum-360%E2%84%A2-6/p/1202A038-400.html,asics.com
"
TARTHER™ OG
",asics,"

80,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/tarther%E2%84%A2-og/p/1201A167-100.html,asics.com
"
NOOSA TRI™ 13
",asics,"

140,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/noosa-tri%E2%84%A2-13/p/1012A898-400.html,asics.com
"
GEL-LYTE III OG
",asics,"

130,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-lyte-iii-og/p/1201A164-200.html,asics.com
"
JAPAN S™
",asics,"

70,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/japan-s%E2%84%A2/p/1201A088-100.html,asics.com
"
GT-1000™ 9 G-TX
",asics,"

130,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gt-1000%E2%84%A2-9-g-tx/p/1012A765-020.html,asics.com
"
GEL-GAME™ 8 CLAY/OC
",asics,"

80,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-game%E2%84%A2-8-clayoc/p/1042A151-700.html,asics.com
"
MATCONTROL™ 2
",asics,"

90,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/matcontrol%E2%84%A2-2/p/1081A029-400.html,asics.com
"
GEL-QUANTUM™ 90
",asics,"

100,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-quantum%E2%84%A2-90/p/1201A064-002.html,asics.com
"
SOLUTION SPEED™ FF 2 L.E.
",asics,"

150,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/solution-speed%E2%84%A2-ff-2-l.e./p/1042A142-100.html,asics.com
"
GEL-NANDI™ OG
",asics,"

110,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-nandi%E2%84%A2-og/p/1202A119-300.html,asics.com
"
GEL-ROCKET™ 9
",asics,"

65,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-rocket%E2%84%A2-9/p/1072A034-100.html,asics.com
"
SKYCOURT™ EARTH DAY
",asics,"

85,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/skycourt%E2%84%A2-earth-day/p/1201A226-101.html,asics.com
"
TARTHER™ BLAST
",asics,"

130,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/tarther%E2%84%A2-blast/p/1201A219-101.html,asics.com
"
GEL-SONOMA™ 6 G-TX
",asics,"

100,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-sonoma%E2%84%A2-6-g-tx/p/1012A921-001.html,asics.com
"
EVORIDE™ 2
",asics,"

130,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/evoride%E2%84%A2-2/p/1012A891-400.html,asics.com
"
JAPAN S™
",asics,"

70,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/japan-s%E2%84%A2/p/1201A173-109.html,asics.com
"
SKYCOURT™
",asics,"

85,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/skycourt%E2%84%A2/p/1201A169-100.html,asics.com
"
GLIDERIDE™ 2 EARTH DAY
",asics,"

160,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/glideride%E2%84%A2-2-earth-day/p/1012B018-101.html,asics.com
"
TARTHER™ OG
",asics,"

80,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/tarther%E2%84%A2-og/p/1201A167-028.html,asics.com
"
METARIDE™
",asics,"

250,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/metaride%E2%84%A2/p/1012A130-002.html,asics.com
"
TARTHER™ OG
",asics,"

80,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/tarther%E2%84%A2-og/p/1201A167-809.html,asics.com
"
METARIDE™
",asics,"

250,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/metaride%E2%84%A2/p/1012A843-700.html,asics.com
"
TARTHER™ BLAST
",asics,"

110,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/tarther%E2%84%A2-blast/p/1201A066-021.html,asics.com
"
JAPAN S™
",asics,"

70,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/japan-s%E2%84%A2/p/1192A147-103.html,asics.com
"
PADEL LIMA™ FF
",asics,"

120,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/padel-lima%E2%84%A2-ff/p/1042A144-001.html,asics.com
"
GEL-RESOLUTION™ 8 CLAY
",asics,"

140,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-resolution%E2%84%A2-8-clay/p/1042A070-702.html,asics.com
"
GEL-PULSE™ 12
",asics,"

100,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-pulse%E2%84%A2-12/p/1012A724-005.html,asics.com
"
GEL-CUMULUS™ 22
",asics,"

140,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-cumulus%E2%84%A2-22/p/1012A741-022.html,asics.com
"
GT-2000™ 9 G-TX
",asics,"

160,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gt-2000%E2%84%A2-9-g-tx/p/1012A866-001.html,asics.com
"
GELSAGA™ SOU
",asics,"

90,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gelsaga%E2%84%A2-sou/p/1191A004-004.html,asics.com
"
GEL-LYTE III OG
",asics,"

130,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-lyte-iii-og/p/1201A081-001.html,asics.com
"
CLASSIC CT™
",asics,"

60,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/classic-ct%E2%84%A2/p/1192A222-101.html,asics.com
"
GEL-NANDI™ OG
",asics,"

110,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-nandi%E2%84%A2-og/p/1201A176-001.html,asics.com
"
METARACER™
",asics,"

200,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/metaracer%E2%84%A2/p/1012A580-700.html,asics.com
"
TARTHER™ OG
",asics,"

80,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/tarther%E2%84%A2-og/p/1201A167-300.html,asics.com
"
TARTHER™ BLAST
",asics,"

110,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/tarther%E2%84%A2-blast/p/1202A042-400.html,asics.com
"
GT-2000™ 9
",asics,"

140,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gt-2000%E2%84%A2-9/p/1012B124-700.html,asics.com
"
FIELD ULTIMATE™ FF
",asics,"

130,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/field-ultimate%E2%84%A2-ff/p/1112A018-402.html,asics.com
"
HN1-S GEL-VENTURE™ 7
",asics,"

80,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/hn1-s-gel-venture%E2%84%A2-7/p/1201A195-300.html,asics.com
"
HN1-S GEL-VENTURE™ 7
",asics,"

80,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/hn1-s-gel-venture%E2%84%A2-7/p/1201A195-750.html,asics.com
"
GEL-DS TRAINER™ 26
",asics,"

140,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-ds-trainer%E2%84%A2-26/p/1012B090-401.html,asics.com
"
SOLUTION SPEED™ FF 2
",asics,"

150,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/solution-speed%E2%84%A2-ff-2/p/1042A136-100.html,asics.com
"
COURT SPEED™ FF CLAY L.E.
",asics,"

120,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/court-speed%E2%84%A2-ff-clay-l.e./p/1042A146-100.html,asics.com
"
GEL-KAYANO™ TRAINER 21
",asics,"

180,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-kayano%E2%84%A2-trainer-21/p/1201A067-001.html,asics.com
"
NOVABLAST™
",asics,"

140,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/novablast%E2%84%A2/p/1012A584-004.html,asics.com
"
LETHAL MP 7
",asics,"

90,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/lethal-mp-7/p/P666Y-401.html,asics.com
"
COURT SPEED™ FF L.E.
",asics,"

120,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/court-speed%E2%84%A2-ff-l.e./p/1042A145-100.html,asics.com
"
GEL-ESCALATE™
",asics,"

80,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-escalate%E2%84%A2/p/1202A025-101.html,asics.com
"
METARIDE™
",asics,"

250,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/metaride%E2%84%A2/p/1012A130-001.html,asics.com
"
JAPAN S™
",asics,"

70,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/japan-s%E2%84%A2/p/1201A173-102.html,asics.com
"
GEL-CUMULUS™ 22 G-TX
",asics,"

150,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-cumulus%E2%84%A2-22-g-tx/p/1012A769-020.html,asics.com
"
JAPAN S™
",asics,"

70,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/japan-s%E2%84%A2/p/1202A065-101.html,asics.com
"
GEL-RESOLUTION™ 8 CLAY
",asics,"

140,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-resolution%E2%84%A2-8-clay/p/1042A070-101.html,asics.com
"
COURT SPEED™ FF
",asics,"

120,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/court-speed%E2%84%A2-ff/p/1042A080-401.html,asics.com
"
GEL-LYTE™III OG
",asics,"

130,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-lyte%E2%84%A2iii-og/p/1201A180-300.html,asics.com
"
GEL-NANDI™ 360
",asics,"

170,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-nandi%E2%84%A2-360/p/1201A214-100.html,asics.com
"
GEL-ODYSSEY™
",asics,"

100,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-odyssey%E2%84%A2/p/1132A032-001.html,asics.com
"
SKYCOURT™
",asics,"

85,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/skycourt%E2%84%A2/p/1202A066-101.html,asics.com
"
JAPAN S™
",asics,"

70,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/japan-s%E2%84%A2/p/1202A117-001.html,asics.com
"
BLAST FF™ 2
",asics,"

140,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/blast-ff%E2%84%A2-2/p/1072A046-102.html,asics.com
"
JAPAN S™
",asics,"

70,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/japan-s%E2%84%A2/p/1202A118-100.html,asics.com
"
GEL-PADEL™ EXCLUSIVE 6
",asics,"

90,00

",Mujer,https://www.asics.com/es/es-es/womens-shoes/c/as20200000/?sz=96&start=https://www.asics.com/es/es-es/gel-padel%E2%84%A2-exclusive-6/p/1042A143-002.html,asics.com
